"TOA5","SantaCruz","CR3000","12162","CR3000.Std.32.05","CPU:SCR24112022.CR3","29424","Horarios2"
"TIMESTAMP","RECORD","ESTACION","SWUpper_Avg","SWUpper_Max","SWUpper_Min","SWLower_Avg","SWLower_Max","SWLower_Min","LWUpper_Avg","LWUpper_Max","LWUpper_Min","LWLower_Avg","LWLower_Max","LWLower_Min","CNR4TC_Avg","RsNet_Avg","RsNet_Max","RsNet_Min","RlNet_Avg","RlNet_Max","RlNet_Min","Albedo_Avg","Rn_Avg","LWUpperCo_Avg","LWLowerCo_Avg"
"TS","RN","","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2"
"","","Smp","Avg","Max","Min","Avg","Max","Min","Avg","Max","Min","Avg","Max","Min","Avg","Avg","Max","Min","Avg","Max","Min","Avg","Avg","Avg","Avg"
"2022-11-24 10:00:00",0,74053,601.6,1005,0,90.2,152.2,0,-48,0,-61.82,2.228,16.56,-7.915,30.57,511.4,856,0,-50.22,0,-68.86,0.148,461.2,434.3,484.5
"2022-11-24 11:00:00",1,74053,816,1215,375.9,113,171.3,46.25,-55.17,-41.55,-65.06,-2.759,11.03,-14.62,33.47,703,1045,329.6,-52.41,-35.85,-67.57,0.137,650.6,446,498.4
"2022-11-24 12:00:00",2,74053,788,1413,463.4,107.5,202,61.19,-51.68,-7.116,-58.78,-5.045,6.98,-15.15,33.97,680.5,1212,402.2,-46.63,-10.81,-62.03,0.135,633.9,452.8,499.4
"2022-11-24 13:00:00",3,74053,561,1222,301.3,75.83,177.5,39.84,-48.86,-38.63,-63.39,-9.09,2.048,-17.75,33.84,485.1,1044,261.4,-39.77,-25.06,-64.11,0.134,445.4,454.8,494.6
"2022-11-24 14:00:00",4,74053,419,1136,193.4,57.76,163.7,24.36,-42.1,-32.69,-63.29,-8.11,3.996,-17.15,32.71,361.2,973,168.9,-34,-18.73,-65.49,0.136,327.2,454.1,488.1
"2022-11-24 15:00:00",5,74053,104.8,272.7,14.04,13.18,36.92,0.196,-22.83,-7.455,-41.58,-6.005,-0.607,-14.34,29.56,91.6,235.7,11.61,-16.82,-6.342,-32.68,0.121,74.83,453.4,470.2
"2022-11-24 16:00:00",6,74053,95.1,337.2,19.53,15.02,56.7,4.236,-11.37,-6.855,-17.12,4.276,8.02,-1.113,25.72,80.1,280.5,15.12,-15.65,-7.219,-23.1,0.159,64.4,441,456.6
"2022-11-24 17:00:00",7,74053,55.84,160.2,9.85,9.35,30.19,2.448,-19.85,-10.66,-25.57,3.327,5.083,2.503,25.41,46.49,130.1,7.406,-23.18,-13.82,-28.43,0.173,23.31,430.7,453.9
"2022-11-24 18:00:00",8,74053,0.924,9.85,-1.48,1.425,2.399,0.93,-15.94,-9.46,-25.67,2.543,3.363,1.947,24.69,-0.501,7.455,-2.826,-18.48,-12.37,-27.97,"NAN",-18.98,430.2,448.7
"2022-11-24 19:00:00",9,74053,-1.007,-0.289,-2.094,1.417,2.081,0.906,-22.37,-8.94,-30.18,1.916,2.908,1.037,24.17,-2.423,-1.267,-3.905,-24.28,-11.8,-32.2,-1.781,-26.71,420.7,445
"2022-11-24 20:00:00",10,74053,-0.532,0.253,-1.66,1.165,1.665,0.588,-13.66,-3.336,-23.56,1.454,1.821,0.809,24.08,-1.697,-0.59,-3.08,-15.11,-5.005,-24.8,"NAN",-16.81,428.9,444
"2022-11-24 21:00:00",11,74053,-0.44,-0.108,-0.938,0.78,1.077,0.441,-8.01,-3.597,-12.98,1.36,1.644,1.163,24.3,-1.22,-0.693,-1.906,-9.37,-5.038,-14.22,-2.609,-10.59,435.9,445.2
"2022-11-24 22:00:00",12,74053,-0.35,-0.036,-0.938,0.708,0.93,0.416,-5.734,-2.476,-13.68,1.285,1.517,0.961,24.49,-1.058,-0.671,-1.746,-7.019,-3.917,-14.67,-2.936,-8.08,439.2,446.3
"2022-11-24 23:00:00",13,74053,-0.83,0.072,-1.588,1.064,1.395,0.808,-14.77,-7.402,-22.6,0.789,1.062,0.455,24.26,-1.894,-0.894,-2.714,-15.56,-8.26,-23.2,"NAN",-17.45,428.8,444.4
"2022-11-25 00:00:00",14,74053,-0.649,0.18,-1.299,0.998,1.175,0.685,-11.85,-2.971,-16.31,0.689,0.986,0.43,24.1,-1.647,-0.649,-2.475,-12.54,-3.932,-16.95,"NAN",-14.18,430.8,443.3
"2022-11-25 01:00:00",15,74053,-0.216,0.18,-0.505,0.246,0.857,-0.196,-1.803,-0.652,-3.414,0.864,1.062,0.683,24.24,-0.462,-0.166,-0.696,-2.667,-1.511,-4.299,"NAN",-3.129,441.7,444.4
"2022-11-25 02:00:00",16,74053,-0.437,-0.144,-1.011,0.259,0.637,-0.122,-2.783,-1.042,-6.776,0.911,1.037,0.809,24.09,-0.695,-0.338,-1.549,-3.694,-1.927,-7.686,-0.677,-4.39,439.8,443.5
"2022-11-25 03:00:00",17,74053,-0.552,-0.072,-1.444,0.302,0.685,-0.171,-3.136,-1.042,-8.73,0.937,1.214,0.759,23.85,-0.854,-0.406,-1.776,-4.073,-2.003,-9.54,-0.888,-4.927,438,442.1
"2022-11-25 04:00:00",18,74053,-1.079,-0.686,-1.624,0.973,1.346,0.392,-8.45,-6.046,-9.96,0.772,0.986,0.556,23.14,-2.052,-1.547,-2.873,-9.22,-6.704,-10.79,-0.954,-11.28,428.5,437.8
"2022-11-25 05:00:00",19,74053,-0.848,0.289,-2.274,0.989,1.42,0.612,-6.735,-0.443,-10.71,0.769,1.011,0.43,23,-1.837,-0.421,-3.449,-7.503,-1.353,-11.42,"NAN",-9.34,429.4,436.9
"2022-11-25 06:00:00",20,74053,3.924,27.14,-1.588,1.849,5.263,0.661,-9.36,-7.506,-10.58,0.508,0.759,0.202,22.67,2.075,21.88,-2.91,-9.87,-7.759,-11.11,"NAN",-7.796,424.8,434.7
"2022-11-25 07:00:00",21,74053,65.92,112,27.21,10.59,16.77,5.288,-9.09,-7.766,-10.63,1.204,1.669,0.657,23.09,55.33,95.2,21.93,-10.29,-9.03,-12.2,0.167,45.04,427.6,437.9
"2022-11-25 08:00:00",22,74053,182.3,268.4,112,26.42,35.2,16.79,-16.37,-10.61,-28.51,2.655,6.524,1.214,24.38,155.9,233.2,95.2,-19.03,-12.17,-34.88,0.146,136.8,427.9,447
"2022-11-25 09:00:00",23,74053,450.5,804,270.3,58.5,108.1,34.37,-41.12,-28.07,-57.6,7.137,13.4,0.126,27.77,392,695.9,234.9,-48.26,-34.49,-64.21,0.129,343.7,423.9,472.2
"2022-11-25 10:00:00",24,74053,358.9,933,166.8,46.77,127.6,21.89,-33.68,-19.39,-46.13,4.66,19.45,-0.455,28.88,312.1,805,144.6,-38.34,-19.96,-55.64,0.129,273.8,438.2,476.5
"2022-11-25 11:00:00",25,74053,789.3,1124,365.8,102.5,153.9,41.65,-59.05,-32.79,-78.27,9.21,22.08,-6.727,33.31,686.7,970,319.5,-68.26,-35.29,-89.4,0.128,618.5,441.1,509.4
"2022-11-25 12:00:00",26,74053,626.2,1139,247.5,77.42,147.9,25.39,-61.46,-51.74,-72.93,5.571,22.99,-9.43,34.05,548.8,992,222,-67.03,-49.15,-91.7,0.119,481.7,443.6,510.6
"2022-11-25 13:00:00",27,74053,808,985,255.5,99.1,124.7,19.44,-80.4,-62.82,-89.8,9.85,19.8,-11.08,36.16,708.6,860,235.8,-90.2,-58.76,-100.9,0.12,618.3,438.7,528.9
"2022-11-25 14:00:00",28,74053,438.9,947,168,52.04,120.9,9.7,-69.12,-38.42,-86.6,0.488,18.49,-15.17,34.62,386.8,826,154,-69.6,-38.16,-97.9,0.111,317.2,439.7,509.3
"2022-11-25 15:00:00",29,74053,219.2,608.4,118.3,26.71,82.9,14.13,-38.6,-27.81,-48.98,3.644,13.53,-0.607,30.01,192.4,525.6,104.1,-42.25,-30.09,-56.49,0.121,150.2,440.4,482.6
"2022-11-25 16:00:00",30,74053,99.8,175.8,52.88,12.57,22.77,6.782,-45.11,-22.47,-51.71,2.59,4.906,0.607,27.21,87.3,153,45.86,-47.7,-25.18,-56.26,0.125,39.58,416.4,464.1
"2022-11-25 17:00:00",31,74053,32.88,68.33,13.21,4.445,8.94,1.787,-19.15,-11.96,-30.86,2.243,3.641,1.011,26.02,28.43,59.47,10.81,-21.4,-13.49,-33.08,0.138,7.037,435.1,456.5
"2022-11-25 18:00:00",32,74053,1.109,13.14,-1.444,0.952,2.399,0.49,-21.59,-8.78,-32.92,1.494,2.478,0.48,25.09,0.157,10.74,-2.178,-23.09,-10.93,-33.47,"INF",-22.93,427,450.1
"2022-11-25 19:00:00",33,74053,-0.929,-0.433,-1.66,0.846,1.151,0.49,-13.94,-9.54,-21.53,2.644,3.388,1.542,24.77,-1.775,-1.093,-2.591,-16.59,-11.72,-23.25,-1.017,-18.36,432.7,449.3
"2022-11-25 20:00:00",34,74053,-0.859,-0.217,-1.588,0.998,1.616,0.416,-8.38,-6.464,-11.86,2.699,4.096,1.972,24.69,-1.858,-1.263,-2.927,-11.08,-9.9,-14.29,-1.621,-12.94,437.8,448.9
"2022-11-25 21:00:00",35,74053,-0.967,-0.505,-1.913,0.744,1.224,0.367,-6.631,-3.909,-9.41,3.344,3.97,2.326,23.99,-1.711,-1.114,-3.113,-9.97,-7.197,-12.75,-0.806,-11.69,435.4,445.3
"2022-11-25 22:00:00",36,74053,-0.578,-0.325,-0.83,0.883,1.053,0.685,-5.266,-4.274,-6.411,4.224,4.501,3.793,23.76,-1.46,-1.218,-1.724,-9.49,-8.67,-10.35,-1.591,-10.95,435.4,444.9
"2022-11-25 23:00:00",37,74053,-0.757,-0.361,-1.588,0.9,1.346,0.588,-7.928,-4.326,-17.93,3.846,4.501,2.63,23.68,-1.658,-1.142,-2.935,-11.77,-8.58,-20.61,-1.281,-13.43,432.2,444
"2022-11-26 00:00:00",38,74053,-0.516,-0.253,-1.299,0.946,1.346,0.637,-7.145,-4.3,-17.02,3.31,3.945,2.579,23.6,-1.462,-1.072,-2.646,-10.46,-7.716,-19.67,-2.083,-11.92,432.5,443
"2022-11-26 01:00:00",39,74053,-0.419,-0.253,-0.686,0.609,0.734,0.392,-3.791,-1.512,-5.421,3.225,3.439,2.984,23.68,-1.028,-0.718,-1.384,-7.017,-4.521,-8.86,-1.538,-8.04,436.4,443.4
"2022-11-26 02:00:00",40,74053,-0.61,-0.433,-0.83,0.646,0.93,0.465,-3.777,-1.955,-5.108,3.487,3.843,3.009,23.51,-1.256,-1.031,-1.628,-7.265,-5.292,-8.65,-1.089,-8.52,435.4,442.6
"2022-11-26 03:00:00",41,74053,-1.222,-0.541,-1.805,0.967,1.346,0.637,-13.54,-4.535,-17.41,2.215,3.717,0.809,23.21,-2.189,-1.311,-3.151,-15.75,-8.15,-19.13,-0.817,-17.94,423.8,439.6
"2022-11-26 04:00:00",42,74053,-1.071,-0.108,-1.769,1.45,1.714,1.126,-13.43,-8.44,-17.36,1.301,1.947,0.607,22.81,-2.52,-1.332,-3.409,-14.73,-10.06,-18.27,-1.821,-17.25,421.6,436.3
"2022-11-26 05:00:00",43,74053,-0.544,0.036,-1.263,1.012,1.763,0.539,-7.236,-2.033,-12.41,1.55,2.023,1.188,22.91,-1.556,-0.66,-2.603,-8.79,-4.005,-13.92,"NAN",-10.34,428.4,437.2
"2022-11-26 06:00:00",44,74053,2.029,14.98,-1.408,0.975,2.179,0.588,-4.718,-1.485,-8.78,1.676,2.048,1.29,23.08,1.054,12.8,-2.362,-6.394,-3.332,-10.12,"NAN",-5.341,431.9,438.3
"2022-11-26 07:00:00",45,74053,42.8,53.13,15.02,4.98,6.267,2.179,-6.804,-1.355,-10.92,2.821,3.818,1.922,23.35,37.82,47.33,12.84,-9.63,-4.743,-13.52,0.118,28.19,431.4,441
"2022-11-26 08:00:00",46,74053,56.91,89,44.61,6.371,9.87,4.798,-3.676,-1.538,-5.004,5.251,6.979,3.54,23.6,50.54,79.2,39.64,-8.93,-5.72,-11.93,0.112,41.61,436,444.9
"2022-11-26 09:00:00",47,74053,146.4,188.5,88.6,15.56,19.68,9.84,-10.4,-4.847,-14.75,7.553,9.2,6.473,24.67,130.8,168.9,78.72,-17.96,-11.68,-22.24,0.107,112.9,435.7,453.6
"2022-11-26 10:00:00",48,74053,215,351.5,85,22.82,37.02,9.2,-12.85,-3.44,-26.37,8.54,11.96,5.765,25.53,192.2,314.4,75.76,-21.39,-9.56,-36.07,0.107,170.8,438.4,459.8
"2022-11-26 11:00:00",49,74053,354.6,875,188.4,37.92,98.8,20.34,-21.17,-9.7,-36.36,8.35,14.51,3.667,27.56,316.7,775.7,167.9,-29.52,-16.15,-45.43,0.107,287.2,442.5,472
"2022-11-26 12:00:00",50,74053,621.8,1021,335.1,64.92,110.9,32.71,-46.7,-30.94,-67.74,7.96,17.4,1.365,30.67,556.8,911,302.2,-54.66,-33.19,-81.8,0.104,502.2,436.4,491.1
"2022-11-26 13:00:00",51,74053,597,1051,277.5,62.7,119,17.65,-58.78,-44.86,-69.28,6.547,21.62,-7.662,33.04,534.3,932,248,-65.33,-42.5,-84.8,0.102,469,439.6,504.9
"2022-11-26 14:00:00",52,74053,364.9,570.4,257.3,44.31,74.68,28.23,-42.52,-30.24,-51.3,5.985,17.12,-2.959,30.67,320.5,496.9,229,-48.51,-37.02,-60.79,0.12,272,440.6,489.1
"2022-11-26 15:00:00",53,74053,318.9,378.1,290.6,38.28,48.36,33.18,-44.73,-42.33,-49.7,8.82,12.37,4.653,28.91,280.6,329.8,256.7,-53.55,-48.08,-60.82,0.12,227.1,427.3,480.8
"2022-11-26 16:00:00",54,74053,313.9,424.2,132.7,40.67,57.93,13.49,-53.31,-48.64,-57.68,6.447,13.1,-1.795,29.25,273.3,366.5,119.1,-59.76,-48.86,-68.36,0.127,213.5,420.8,480.6
"2022-11-26 17:00:00",55,74053,156.6,267.9,39.31,22.9,41.89,5.509,-42.71,-33.81,-49.39,1.814,7.763,-1.138,28.02,133.7,226,33.8,-44.53,-37.98,-51.28,0.142,89.1,423.8,468.3
"2022-11-26 18:00:00",56,74053,5.473,39.13,-1.805,1.536,5.509,0.588,-29.37,-10.22,-41.68,1.068,2.782,-0.759,25.68,3.937,33.62,-2.515,-30.44,-12.21,-41.35,-0.504,-26.5,422.8,453.2
"2022-11-26 19:00:00",57,74053,-1.475,-0.83,-2.057,1.169,1.714,0.808,-26.21,-18.19,-30.7,2.133,2.781,1.77,24.86,-2.644,-1.858,-3.233,-28.35,-20.49,-32.82,-0.858,-30.99,421,449.3
"2022-11-26 20:00:00",58,74053,-1.002,-0.361,-1.552,1.045,1.346,0.832,-16.4,-9.49,-22.18,3.015,3.843,2.225,24.66,-2.047,-1.363,-2.776,-19.42,-12.93,-24.98,-1.232,-21.46,429.6,449
"2022-11-26 21:00:00",59,74053,-1.21,-0.578,-1.805,1.129,1.346,0.808,-20.79,-14.67,-22.93,2.913,3.338,2.503,24.29,-2.338,-1.655,-3.102,-23.7,-17.86,-25.49,-0.99,-26.04,423,446.7
"2022-11-26 22:00:00",60,74053,-1.085,-0.578,-1.733,1.137,1.42,0.93,-20.21,-10.79,-24.6,2.615,3.338,2.175,24.12,-2.222,-1.581,-2.957,-22.82,-14.03,-26.88,-1.114,-25.05,422.5,445.4
"2022-11-26 23:00:00",61,74053,-0.804,-0.433,-1.372,0.965,1.273,0.783,-14.56,-10.58,-22.2,2.769,3.211,2.225,24.09,-1.769,-1.339,-2.572,-17.33,-13.56,-24.58,-1.287,-19.1,428.1,445.4
"2022-11-27 00:00:00",62,74053,-0.965,-0.578,-1.949,0.918,1.151,0.637,-15.52,-12.04,-21.53,2.599,2.933,2.2,24,-1.883,-1.275,-3.051,-18.12,-14.67,-23.78,-1.003,-20,426.6,444.7
"2022-11-27 01:00:00",63,74053,-0.625,-0.361,-1.011,0.927,1.151,0.783,-8.14,-5.577,-14.41,3.182,3.768,2.478,23.95,-1.552,-1.278,-2.065,-11.32,-9.1,-17.12,-1.557,-12.87,433.7,445
"2022-11-27 02:00:00",64,74053,-0.976,-0.541,-1.48,0.976,1.224,0.783,-12.87,-6.359,-24.29,3.059,3.742,1.871,23.94,-1.951,-1.567,-2.606,-15.93,-10.05,-26.29,-1.053,-17.88,428.8,444.7
"2022-11-27 03:00:00",65,74053,-1.005,-0.253,-1.877,0.874,1.175,0.612,-19.68,-3.961,-32.11,1.997,3.287,0.885,23.76,-1.878,-0.961,-2.807,-21.67,-6.97,-33.3,-1.107,-23.55,421,442.7
"2022-11-27 04:00:00",66,74053,-0.854,0.217,-2.093,0.805,1.028,0.636,-18.79,-2.528,-34.17,1.661,3.085,0.177,23.51,-1.658,-0.567,-2.975,-20.45,-5.512,-34.52,"NAN",-22.11,420.3,440.8
"2022-11-27 05:00:00",67,74053,-0.683,-0.108,-1.444,0.785,0.979,0.636,-12.85,-3.883,-21.66,2.12,2.882,1.593,23.62,-1.467,-0.745,-2.276,-14.97,-6.641,-23.38,-1.849,-16.43,427,441.9
"2022-11-27 06:00:00",68,74053,12.39,48.76,-0.975,2.791,8.52,0.514,-11.94,-3.284,-18.69,2.515,3.995,1.896,23.73,9.6,40.44,-1.758,-14.45,-6.697,-22.18,"NAN",-4.848,428.5,443
"2022-11-27 07:00:00",69,74053,79.34,111.6,23.75,10.24,13.93,4.211,-5.921,-2.606,-10.53,5.565,7.181,3.085,24.26,69.1,97.7,19.54,-11.49,-6.127,-17.34,0.136,57.62,437.7,449.2
"2022-11-27 08:00:00",70,74053,104.1,166.4,50.31,12.5,19.58,6.634,-5.221,-1.902,-9.8,6.026,7.687,4.147,25.17,91.6,146.9,43.66,-11.25,-7.114,-16.89,0.121,80.3,443.9,455.1
"2022-11-27 09:00:00",71,74053,130.1,240.7,77.28,14.01,24.77,8.96,-2.235,-1.538,-3.284,7.253,11.3,5.335,25.06,116.1,215.9,68.29,-9.49,-7.211,-14.17,0.109,106.6,446.2,455.7
"2022-11-27 10:00:00",72,74053,198.6,329.1,98.8,19.56,30.7,9.43,-3.849,-2.293,-6.229,8.44,12.52,2.908,25.38,179,298.4,89,-12.29,-7.077,-16.4,0.098,166.7,446.5,458.8
"2022-11-27 11:00:00",73,74053,200.8,429.2,90.4,18.95,42.84,8.86,-5.154,-2.763,-9.64,9.55,13.76,6.928,25.02,181.9,386.4,81.5,-14.7,-10.71,-21.11,0.094,167.2,443,457.7
"2022-11-27 12:00:00",74,74053,453.5,649.2,176.7,45.51,66.56,16.21,-11.1,-3.127,-15.77,12.69,16.74,7.99,26.66,408,582.6,160.2,-23.79,-11.5,-31.33,0.099,384.2,447,470.8
"2022-11-27 13:00:00",75,74053,256.4,456.7,116.9,24.7,45.8,10.99,-7.18,-2.945,-15.95,10.59,15.93,5.285,25.53,231.7,411,105.9,-17.77,-9.7,-31.3,0.095,213.9,444.1,461.8
"2022-11-27 14:00:00",76,74053,451.7,1026,126.8,47.97,115.9,14.1,-15.77,-5.629,-41.31,13.2,24.45,6.675,27.24,403.7,910,112.7,-28.97,-14.42,-57.04,0.106,374.7,445.9,474.9
"2022-11-27 15:00:00",77,74053,531.8,973,216.8,58.4,112.2,21.03,-32.97,-19.5,-44.15,10.31,19.98,3.237,29.14,473.4,861,195.7,-43.28,-23.42,-59.42,0.108,430.1,440.5,483.8
"2022-11-27 16:00:00",78,74053,418.4,721.5,184.5,49,90.3,18.61,-39.7,-23.01,-49.39,5.98,17.27,-0.379,29.57,369.4,631.4,164.2,-45.68,-23.3,-60.7,0.115,323.7,436.5,482.2
"2022-11-27 17:00:00",79,74053,146.1,273.4,35.48,20.17,36.26,5.239,-38.72,-29.89,-42.43,1.38,4.628,-1.315,27.63,125.9,237.2,30.24,-40.1,-30.53,-46.6,0.138,85.8,425.3,465.4
"2022-11-27 18:00:00",80,74053,5.099,35.34,-1.913,1.36,5.239,0.539,-19.75,-11.83,-33.88,1.719,2.63,0.455,25.83,3.739,30.1,-2.599,-21.46,-14.26,-34.63,"NAN",-17.73,433.3,454.8
"2022-11-27 19:00:00",81,74053,-1.357,-0.433,-2.094,1.041,1.346,0.685,-23.46,-14.7,-33.8,2.248,3.262,1.593,24.92,-2.397,-1.742,-3.269,-25.7,-17.94,-35.62,-0.907,-28.1,424.1,449.8
"2022-11-27 20:00:00",82,74053,-1.025,-0.289,-2.31,0.97,1.273,0.734,-18.68,-9.1,-31.43,2.272,3.085,1.264,24.63,-1.995,-1.072,-3.485,-20.95,-11.52,-32.75,-1.329,-22.95,427.2,448.1
"2022-11-27 21:00:00",83,74053,-0.602,0.18,-2.021,1.149,1.567,0.881,-12.63,-4.665,-28.33,3.34,4.324,1.871,24.24,-1.751,-0.97,-3.245,-15.97,-8.84,-30.2,"NAN",-17.72,430.9,446.9
"2022-11-27 22:00:00",84,74053,-1.14,-0.541,-1.588,0.972,1.224,0.734,-17.21,-11.68,-21.32,2.951,3.186,2.604,24.25,-2.112,-1.458,-2.763,-20.16,-14.58,-24.1,-0.91,-22.28,426.3,446.5
"2022-11-27 23:00:00",85,74053,-0.881,0,-1.696,0.97,1.175,0.734,-16.71,-2.971,-21.47,3.074,3.919,2.604,23.9,-1.851,-0.857,-2.774,-19.78,-6.764,-24.31,"NAN",-21.63,424.7,444.5
"2022-11-28 00:00:00",86,74053,-0.567,-0.108,-1.516,1.123,1.469,0.808,-8.1,-3.362,-20.28,3.306,3.767,2.402,24.08,-1.69,-0.941,-2.985,-11.41,-7.104,-22.7,-2.488,-13.1,434.4,445.8
"2022-11-28 01:00:00",87,74053,-1.118,-0.253,-1.696,1.269,1.812,0.783,-17.44,-6.046,-24.32,2.295,3.312,0.91,23.81,-2.386,-1.183,-3.313,-19.74,-9.28,-26.21,-1.375,-22.13,423.5,443.2
"2022-11-28 02:00:00",88,74053,-0.435,0.253,-1.335,0.773,1.2,0.465,-7.328,-2.789,-20.09,2.578,3.135,1.062,23.72,-1.208,-0.531,-2.388,-9.91,-5.596,-21.16,"NAN",-11.11,433.1,443
"2022-11-28 03:00:00",89,74053,-0.76,-0.325,-1.516,0.811,1.004,0.661,-11.24,-5.707,-24.39,2.275,2.756,1.062,23.83,-1.57,-1.058,-2.446,-13.51,-8.29,-25.68,-1.257,-15.08,429.8,443.3
"2022-11-28 04:00:00",90,74053,-1.2,0.975,-2.563,1.126,1.542,0.661,-21.29,-1.642,-25.98,0.617,1.947,0.051,23.3,-2.326,-0.029,-3.468,-21.91,-3.513,-26.56,"NAN",-24.24,416.6,438.5
"2022-11-28 05:00:00",91,74053,-0.362,0.541,-2.093,0.512,0.955,0.147,-4.961,-0.756,-21.03,1.751,1.997,1.113,23.6,-0.874,-0.335,-2.95,-6.712,-2.526,-22.27,"NAN",-7.586,434.7,441.4
"2022-11-28 06:00:00",92,74053,2.953,21.33,-1.949,1.557,3.476,0.685,-19.73,-10.22,-22.93,0.821,1.593,0.43,23.22,1.396,17.88,-3.101,-20.55,-11.61,-23.77,"NAN",-19.16,417.7,438.2
"2022-11-28 07:00:00",93,74053,75.74,267.3,21.4,8.76,32.41,3.427,-21.76,-20.46,-27.49,1.704,3.363,0.834,23.65,66.98,234.9,17.93,-23.46,-21.62,-30.75,0.124,43.52,418.2,441.7
"2022-11-28 08:00:00",94,74053,337.4,566.8,111.6,43.65,76.97,11.63,-33.7,-24.13,-45.22,6.778,13.35,1.467,26.42,293.8,490.4,100,-40.47,-30.68,-51,0.127,253.3,423,463.5
"2022-11-28 09:00:00",95,74053,466,721.3,119.8,55.92,86.1,13.07,-57.25,-43.13,-67.4,5.021,13.35,-6.524,29.72,410.1,635.2,106.7,-62.27,-45.44,-72.52,0.118,347.8,419.9,482.2
"2022-11-28 10:00:00",96,74053,751,1009,222.4,84.5,116.4,16.5,-62.79,-53.06,-67.79,8.87,20.41,-6.473,33.1,666.5,896,205.9,-71.66,-56.12,-87.5,0.11,594.9,436,507.7
"2022-11-28 11:00:00",97,74053,755.7,1180,245.8,83.7,139.1,20.79,-63.35,-47.91,-73.76,11.61,32.37,-5.057,34.25,672,1041,225,-74.96,-46.81,-91.4,0.108,597,443,517.9
"2022-11-28 12:00:00",98,74053,441.7,1108,145.4,49.43,130.8,11.43,-42.99,-27.34,-55.28,10.9,31.96,-7.814,30.83,392.3,977,133.7,-53.88,-24.56,-79.67,0.108,338.4,441.2,495.1
"2022-11-28 13:00:00",99,74053,496.3,1177,233.8,56.68,143.5,25.54,-45.81,-24.53,-62.24,11.21,31.69,-4.349,31.59,439.6,1034,207.8,-57.03,-20.18,-89.3,0.113,382.5,443.2,500.2
"2022-11-28 14:00:00",100,74053,617.2,1019,227.7,73.1,126.4,25.54,-42.49,-24.63,-58.98,13.7,24.91,2.478,30.04,544.1,895,201.9,-56.19,-28.49,-76.08,0.118,487.9,436.6,492.8
"2022-11-28 15:00:00",101,74053,355.6,1001,175.2,40.6,123.6,17.26,-45.03,-33.31,-54.08,1.226,16.69,-5.968,31.94,315,878,157.9,-46.26,-27.52,-68.32,0.112,268.8,446.2,492.5
"2022-11-28 16:00:00",102,74053,161.6,325.1,57.68,18.44,39.64,6.439,-42.27,-37.45,-47.05,-0.268,5.917,-2.453,29.84,143.1,285.5,51.24,-42,-36.29,-51.09,0.113,101.1,435.6,477.6
"2022-11-28 17:00:00",103,74053,28.55,57.65,13.43,3.642,6.464,1.763,-35.33,-32.63,-39.93,-1.655,-0.025,-3.085,27.4,24.9,51.18,10.73,-33.67,-31.1,-37.68,0.134,-8.77,427.3,461
"2022-11-28 18:00:00",104,74053,-0.035,13.39,-3.429,0.856,3.232,-0.171,-38.74,-34.43,-43.08,-0.581,2.377,-3.287,25.59,-0.891,10.7,-4.139,-38.16,-32.97,-40.86,"INF",-39.05,412.9,451.1
"2022-11-28 19:00:00",105,74053,-1.444,0.217,-2.563,1.943,3.844,1.077,-34.11,-23.3,-39.3,2.352,5.563,-0.025,24.28,-3.388,-2.403,-4.072,-36.46,-28.54,-40.39,"NAN",-39.85,409.6,446.1
"2022-11-28 20:00:00",106,74053,-2.181,-0.83,-2.96,1.508,2.571,0.783,-37.3,-31.35,-41.02,1.892,3.944,-0.253,23.75,-3.689,-3.141,-4.471,-39.19,-34.36,-41.26,-0.786,-42.88,403.3,442.5
"2022-11-28 21:00:00",107,74053,-1.555,-0.722,-2.418,1.863,2.742,1.42,-31.21,-22.86,-36.07,3.934,4.981,3.262,23.07,-3.419,-2.848,-4.071,-35.14,-27.46,-39.48,-1.298,-38.56,405.3,440.5
"2022-11-28 22:00:00",108,74053,-0.817,1.66,-2.996,2.433,5.386,0.563,-33.69,-22.93,-42.27,0.337,4.931,-3.995,23.94,-3.25,-2.533,-3.992,-34.02,-27.43,-39.13,"NAN",-37.28,408,442
"2022-11-28 23:00:00",109,74053,-1.989,0,-3.609,1.18,3.55,-0.465,-42.63,-39.38,-44.83,-5.016,-2.099,-6.776,25.05,-3.169,-2.807,-3.751,-37.61,-35.9,-40.08,"NAN",-40.78,405.7,443.3
"2022-11-29 00:00:00",110,74053,-2.559,-1.155,-3.465,1.23,2.326,0.441,-44.62,-41.85,-46.36,-2.62,0.329,-4.45,23.93,-3.789,-3.163,-4.244,-42,-39.53,-43.65,-0.557,-45.79,397.1,439.1
"2022-11-29 01:00:00",111,74053,-1.909,-1.408,-2.635,1.612,2.007,1.273,-39.61,-37.24,-42.56,0.848,1.947,-0.278,22.59,-3.521,-2.924,-4.079,-40.45,-38.61,-42.5,-0.867,-43.98,394.1,434.6
